cust_id,yp_probability,predicted_yp_revenue,internet_probability,predicted_internet_rev,dm_probability,predicted_dm_rev,credit_flag
516244000000,0.00967700,459.72248200,0.00269600,239.08838300,0.00021500,454.65593300,0.00000000
516218000000,0.00846500,561.48787100,0.00292800,144.33083800,0.00011800,78.69887600,0.00000000
516252000000,0.00085500,85.75713100,0.00146900,113.11399900,0.00020100,546.93166400,0.00000000
516261000000,0.00273700,262.78035200,0.00139000,0.00000000,0.00022200,853.67661700,0.00000000
516217000000,0.00484600,333.71059500,0.00309100,292.73864700,0.00012000,113.70232800,0.00000000
516252000000,0.00115900,101.68415800,0.00174500,188.75915300,0.00019100,442.27149000,0.00000000
516257000000,0.00276400,144.90004600,0.00230600,218.30671100,0.00020800,407.36046500,0.00000000
516250000000,0.00125700,98.43131200,0.00275200,196.51800000,0.00019800,314.21719900,0.00000000
516250000000,0.00108500,101.71296600,0.00665700,572.06953900,0.00033700,1153.04000000,0.00000000
516212000000,0.00472200,311.84431200,0.00703600,676.50325800,0.00008800,0.00000000,0.00000000
516262000000,0.00536500,256.31898500,0.00210600,146.12189900,0.00024800,646.18105700,0.00000000
516256000000,0.00111300,102.63030900,0.00287500,259.87045800,0.00021800,593.33422200,0.00000000
516252000000,0.00105100,108.22831000,0.00152100,82.08932200,0.00025900,668.29092700,0.00000000
516247000000,0.00127600,116.87457000,0.00150200,94.88383700,0.00019500,401.56101700,0.00000000
516250000000,0.00146800,146.08545200,0.00350600,0.00000000,0.00025000,664.80990500,0.00000000
516248000000,0.00091500,85.17779900,0.00183500,183.00770000,0.00018600,386.75795300,0.00000000
516252000000,0.00109700,105.73474900,0.00229400,236.44938300,0.00021800,440.84896400,0.00000000
516253000000,0.00265200,256.76838600,0.00174500,107.34853300,0.00018600,163.25010100,0.00000000
516252000000,0.00103000,104.41753800,0.00142100,104.79618400,0.00022000,603.81425200,0.00000000
516262000000,0.00260700,103.11072000,0.00127200,103.37735300,0.00022500,645.00731500,0.00000000
516246000000,0.00533000,246.81571200,0.00000000,0.00000000,0.00034000,543.84843600,0.00000000
516260000000,0.00187800,99.39419000,0.00205200,145.50937700,0.00024200,744.79554300,0.00000000
516211000000,0.00980400,502.35562200,0.00391000,329.59436500,0.00107000,1110.73000000,0.00000000
516260000000,0.00111100,114.06909200,0.00095700,0.00000000,0.00022600,670.77797000,0.00000000
516258000000,0.00120800,104.38954000,0.00183100,214.50477400,0.00022200,663.54884700,0.00000000
516252000000,0.00079300,82.45549300,0.00185700,211.34682200,0.00019400,503.08210900,0.00000000
516252000000,0.00081500,81.43524900,0.00198800,199.86001800,0.00020600,468.92661000,0.00000000
516258000000,0.00136100,100.49206800,0.00211000,226.46430300,0.00022500,574.88539000,0.00000000
516252000000,0.00161700,134.85420900,0.00224400,161.25937700,0.00024000,310.02181800,0.00000000
516261000000,0.00371400,264.23851100,0.00135600,107.89038300,0.00024200,814.08626400,0.00000000
516223000000,0.01368100,1032.83000000,0.00422000,434.41994100,0.00013000,82.02490500,0.00000000
516256000000,0.00203000,169.48650000,0.00140400,106.29247700,0.00022500,694.80922500,0.00000000
516230000000,0.00110700,115.01027000,0.00562300,550.06024800,0.00052900,1062.83000000,0.00000000
516259000000,0.00077300,82.25613800,0.00106100,0.00000000,0.00022600,672.48179700,1.00000000
516261000000,0.00137000,131.41020100,0.00135600,0.00000000,0.00024500,773.13831800,0.00000000
516257000000,0.00396600,803.72228700,0.00187100,61.43812600,0.00025800,597.83757000,0.00000000
516259000000,0.00179300,100.09756700,0.00113500,0.00000000,0.00023300,582.86194600,0.00000000
516262000000,0.00198200,101.62954000,0.00193600,300.00000000,0.00021300,554.76295100,0.00000000
516211000000,0.01025400,596.84480200,0.02215500,1132.94000000,0.00015300,115.37289000,0.00000000
516212000000,0.00553000,290.25888700,0.00383100,281.10701400,0.00015900,105.55468100,0.00000000
516258000000,0.00093000,73.87192200,0.00198600,203.88379000,0.00023300,631.28669400,0.00000000
516259000000,0.00286000,266.98222800,0.00152500,110.77156200,0.00022900,667.11411400,0.00000000
516262000000,0.00538200,257.88134000,0.00099800,0.00000000,0.00022300,620.69990700,0.00000000
516212000000,0.00287200,310.70969200,0.00346900,244.99927800,0.00008000,0.00000000,0.00000000
516212000000,0.00412100,296.88537600,0.00169300,51.93615200,0.00009000,76.80381200,0.00000000
516211000000,0.00730200,563.60613600,0.00181700,198.00442300,0.00010700,80.51184900,0.00000000
516257000000,0.00173100,107.03734500,0.00135700,107.64054600,0.00022400,591.98242300,1.00000000
516245000000,0.00105300,82.80827200,0.00552100,345.45827200,0.00030500,616.09934200,0.00000000
516212000000,0.00059100,0.00000000,0.00141000,108.67998900,0.00027300,954.37650200,0.00000000
516233000000,0.00446100,237.79367200,0.00238500,235.70825200,0.00015900,398.04086700,0.00000000
516263000000,0.00281700,250.87197500,0.00283200,246.29156100,0.00021000,469.64383900,0.00000000
516212000000,0.00338500,294.15547800,0.00391300,192.29200000,0.00007400,0.00000000,0.00000000
516259000000,0.00128800,101.74617000,0.00343600,187.47871100,0.00024000,423.37059300,0.00000000
516261000000,0.00236100,100.77393900,0.00308300,267.51111600,0.00023200,605.48614200,0.00000000
516258000000,0.00190400,100.68410500,0.00138300,50.84524200,0.00023100,552.17839000,0.00000000
516248000000,0.00203100,161.32364400,0.00362100,290.98243200,0.00020400,459.78064000,1.00000000
516263000000,0.00408100,311.74680200,0.00894200,680.30775600,0.00025300,613.23374400,0.00000000
516249000000,0.00544500,226.34824700,0.00220300,135.02081300,0.00019400,136.43037700,0.00000000
516248000000,0.00384700,257.35814400,0.00107600,0.00000000,0.00017600,466.20040200,1.00000000
516259000000,0.00177100,117.32379600,0.00101900,0.00000000,0.00022500,699.29226400,0.00000000
516260000000,0.00278200,108.83561700,0.00171400,109.41398400,0.00024800,831.17158000,0.00000000
516259000000,0.00173400,618.82954700,0.00240500,103.86205100,0.00022700,567.90207500,0.00000000
516247000000,0.00973200,548.48472400,0.00720500,643.30605400,0.00021700,553.64615200,0.00000000
516261000000,0.00131600,95.25642500,0.00242800,193.91395100,0.00023300,493.47117300,1.00000000
516212000000,0.00267200,158.75095700,0.01861200,1320.50000000,0.00018200,112.73294800,0.00000000
516262000000,0.00719300,501.00689600,0.00170800,202.37855300,0.00022300,880.01971700,0.00000000
516252000000,0.00133200,100.79913500,0.01351100,622.31650000,0.00020400,107.66895200,0.00000000
516260000000,0.00132000,99.46743200,0.00106100,0.00000000,0.00022600,544.13108100,0.00000000
516253000000,0.00119500,93.34139900,0.00107900,0.00000000,0.00021700,499.62123500,0.00000000
516212000000,0.00536500,253.42637800,0.00381400,437.43755700,0.00007400,0.00000000,0.00000000
516252000000,0.00750300,506.54777600,0.00291600,294.48393200,0.00020600,512.91288400,0.00000000
516258000000,0.00134100,226.71510800,0.00147500,227.52187000,0.00024300,1336.22000000,0.00000000
516212000000,0.00464100,303.05396000,0.00150300,53.28072100,0.00010400,78.58648500,0.00000000
516246000000,0.00130400,101.58681600,0.00193500,176.32934200,0.00018100,368.58005000,0.00000000
516260000000,0.00134100,110.54001000,0.00146500,111.15569600,0.00022800,784.41279800,0.00000000
516218000000,0.02701800,1040.52000000,0.01144000,650.00000000,0.00018100,154.76053600,0.00000000
516253000000,0.00111100,116.91922900,0.00145400,112.91481200,0.00020300,678.39549200,0.00000000
516255000000,0.00180000,154.69000500,0.00152600,109.33402400,0.00020300,574.31760800,0.00000000
516211000000,0.00116200,106.70213000,0.00652500,660.69172800,0.00007400,0.00000000,0.00000000
516212000000,0.03189100,1059.14000000,0.01404100,1003.32000000,0.00011300,81.51558000,0.00000000
516212000000,0.00503100,300.09249400,0.01126600,815.41350000,0.00008700,0.00000000,1.00000000
516258000000,0.00500800,280.99311000,0.00147100,0.00000000,0.00021000,567.99424500,0.00000000
516260000000,0.00211300,108.54308000,0.00191000,200.95046900,0.00022200,619.06283000,0.00000000
516260000000,0.00201800,102.69084200,0.00122500,0.00000000,0.00022400,578.89622800,0.00000000
516222000000,0.00345200,320.02738900,0.00308900,258.98249400,0.00011500,110.87352800,0.00000000
516212000000,0.00965100,487.46700100,0.01197700,726.12000000,0.00054500,1111.73000000,1.00000000
516252000000,0.00124900,104.14033400,0.00125200,0.00000000,0.00020300,466.25689700,0.00000000
516254000000,0.00209300,108.38802000,0.00168500,108.85010800,0.00023000,415.96871800,0.00000000
516234000000,0.00890500,558.86751200,0.00495400,400.98233900,0.00021900,563.27575600,0.00000000
516244000000,0.02006200,1452.45000000,0.01772400,766.98050000,0.00047600,953.49210700,0.00000000
516247000000,0.00132300,128.20331300,0.00206600,104.59654200,0.00025500,546.97734200,0.00000000
516227000000,0.00107000,93.46721900,0.00597400,676.59000000,0.00022400,680.77528200,0.00000000
516212000000,0.00864300,606.87251600,0.00170800,63.61684100,0.00010600,92.30657400,0.00000000
516258000000,0.00177200,129.46177300,0.00097400,0.00000000,0.00022500,763.32487300,0.00000000
516244000000,0.02147700,1152.33000000,0.01506400,922.13100000,0.00034400,1151.69000000,0.00000000
516263000000,0.00372100,448.14162700,0.00383200,528.02620700,0.00026600,659.37297900,1.00000000
516260000000,0.00148300,96.62658400,0.00128200,0.00000000,0.00022700,549.37195300,0.00000000
516217000000,0.00197900,102.08006400,0.00242300,221.12490600,0.00020700,411.75211400,0.00000000
516235000000,0.00116000,109.34117500,0.00212100,218.59719400,0.00018400,349.59716000,1.00000000
516227000000,0.00391400,318.14572300,0.00244700,130.78563500,0.00012800,85.93428900,0.00000000
516216000000,0.00170200,248.22182400,0.00131400,102.91644700,0.00019100,490.40401100,0.00000000
516262000000,0.00261400,231.38045300,0.00143800,96.86049100,0.00021300,785.00568800,0.00000000
516252000000,0.02980200,1400.03000000,0.00201200,176.37184900,0.00020100,150.45373300,0.00000000
516249000000,0.00127700,200.20964900,0.00207600,353.16550600,0.00018100,434.91081600,0.00000000
516259000000,0.00203100,96.86764900,0.00153100,96.99507600,0.00023300,500.96075600,0.00000000
516246000000,0.00675900,593.58562100,0.00521100,420.70055400,0.00018500,371.09856200,0.00000000
516245000000,0.00960400,504.54391800,0.00232200,245.06890900,0.00018400,411.61340100,0.00000000
516262000000,0.00304900,251.72563300,0.00164800,101.87354400,0.00025600,555.09978200,0.00000000
516211000000,0.00436300,418.66016300,0.00380000,281.83158900,0.00008000,0.00000000,0.00000000
516211000000,0.00285200,167.27456300,0.02532200,1000.00000000,0.00014800,111.16246100,0.00000000
516243000000,0.00117700,101.39240000,0.00265000,232.16394900,0.00020600,436.40037600,0.00000000
516252000000,0.00062200,0.00000000,0.00232900,216.07278100,0.00023400,550.66443100,0.00000000
516211000000,0.01187500,1060.94000000,0.00627800,428.17251900,0.00007900,0.00000000,0.00000000
516241000000,0.00544500,280.07149900,0.00358200,298.63325400,0.00016200,101.34618100,0.00000000
516251000000,0.00198500,158.02417500,0.00466000,375.56087400,0.00038300,1281.04000000,0.00000000
516226000000,0.00117700,112.49448500,0.00413800,485.54919100,0.00018600,506.87019500,0.00000000
516256000000,0.02746400,1003.95000000,0.00287300,230.92074600,0.00025600,777.12900200,0.00000000
516231000000,0.00774800,536.96768400,0.00182500,161.40908300,0.00029500,774.32383800,0.00000000
516212000000,0.00309900,303.32779800,0.00216900,259.95788800,0.00009300,104.68274600,0.00000000
516260000000,0.00123200,110.78925000,0.00108300,0.00000000,0.00021600,614.93247600,0.00000000
516262000000,0.00305600,250.21263700,0.00107700,0.00000000,0.00024200,813.49440400,1.00000000
516220000000,0.00110000,572.77137200,0.00139600,0.00000000,0.00011500,81.29276500,0.00000000
516250000000,0.00807700,485.78781900,0.00142800,103.15191800,0.00020100,153.59625500,0.00000000
516263000000,0.00137900,107.25793700,0.00169200,57.88004600,0.00025300,1014.85000000,0.00000000
516255000000,0.00170100,208.59092700,0.00128300,0.00000000,0.00022900,692.67135000,0.00000000
516256000000,0.00323000,249.23753200,0.00153100,56.20032000,0.00022500,302.56586800,0.00000000
516258000000,0.00197900,104.75348600,0.00141900,104.86024200,0.00023600,607.42826400,0.00000000
516218000000,0.00442500,278.19804000,0.00235200,202.42551000,0.00010800,77.26968500,0.00000000
516231000000,0.00597200,520.83985800,0.00176100,108.02956000,0.00018900,444.59410100,0.00000000
516226000000,0.01200700,1753.33000000,0.00775100,654.26222700,0.00032600,1327.85000000,0.00000000
516250000000,0.00078100,79.58056300,0.00348700,407.90963100,0.00018800,450.18703600,0.00000000
516244000000,0.00205900,148.75560000,0.00192000,274.04219500,0.00017400,105.31776300,0.00000000
516252000000,0.02355200,994.94074300,0.00101800,0.00000000,0.00019500,139.40686400,0.00000000
516253000000,0.00565100,320.31506800,0.00356000,311.91106000,0.00020100,164.42450900,0.00000000
516258000000,0.00204900,113.92474000,0.00196300,205.60041400,0.00022200,644.93247600,0.00000000
516261000000,0.00233500,102.23141200,0.00223700,217.67785900,0.00023800,796.66552500,0.00000000
516227000000,0.00086700,80.32308200,0.00372300,650.00000000,0.00029800,1006.84000000,0.00000000
516212000000,0.02728600,2837.23000000,0.01841800,850.00000000,0.00016500,111.16067300,0.00000000
516229000000,0.01112300,1180.91000000,0.00157700,54.06615000,0.00018700,109.68610700,0.00000000
516256000000,0.00253600,705.36626800,0.00116700,0.00000000,0.00023600,1485.96000000,0.00000000
516260000000,0.00116900,108.12468300,0.00131600,0.00000000,0.00023000,569.54984700,0.00000000
516250000000,0.00099300,80.59310100,0.00148300,105.47413800,0.00019800,487.05728400,0.00000000
516254000000,0.00143800,100.73312700,0.00125100,0.00000000,0.00022400,479.31853900,0.00000000
516260000000,0.00222900,91.47496100,0.00260200,219.47902900,0.00022600,501.79893000,0.00000000
516261000000,0.00340800,253.32616000,0.00251500,103.61125900,0.00024600,308.72656300,0.00000000
516253000000,0.00101800,117.14155300,0.00154500,113.02932300,0.00018600,514.47122900,0.00000000
516212000000,0.00505800,300.70446300,0.00421200,405.73862400,0.00015100,108.22976600,0.00000000
516257000000,0.01494200,1152.53000000,0.00000000,0.00000000,0.00023400,307.72226600,0.00000000
516227000000,0.00406600,289.23995800,0.00156600,99.32807700,0.00014000,100.44293300,0.00000000
516263000000,0.00297800,270.69857400,0.00182400,173.35241700,0.00023800,840.26354200,0.00000000
516243000000,0.00734000,503.69701200,0.00197700,529.01389900,0.00016800,555.75330100,0.00000000
516260000000,0.00355400,240.97553000,0.00293600,226.57868600,0.00023300,520.14170900,0.00000000
516250000000,0.00167600,148.36134800,0.00431000,400.98265300,0.00022800,823.35365000,0.00000000
516260000000,0.00186200,587.09830100,0.00210600,114.63747700,0.00021700,302.53430100,0.00000000
516211000000,0.00698700,565.21524100,0.00255100,294.50311700,0.00010300,80.31003100,0.00000000
516212000000,0.00393200,301.24070000,0.00258500,209.99581600,0.00011800,82.65066400,0.00000000
516261000000,0.00270500,168.23544300,0.00206000,209.04823500,0.00023100,651.82830000,0.00000000
516212000000,0.01147600,1085.30000000,0.00968600,1033.72000000,0.00064500,1346.37000000,1.00000000
516253000000,0.00287200,279.79035100,0.00388200,476.48217900,0.00020800,540.73304500,0.00000000
516249000000,0.00281800,106.21223000,0.00205100,176.65404200,0.00024200,569.30518000,0.00000000
516212000000,0.03000000,1041.54000000,0.00866600,651.98254500,0.00013200,74.55947400,0.00000000
516259000000,0.00206400,347.21759000,0.00197000,197.80772000,0.00045100,1278.77000000,0.00000000
516262000000,0.03000000,1004.95000000,0.00288200,273.24866000,0.00023400,617.02156900,0.00000000
516254000000,0.00181700,162.41985300,0.00153200,114.85200400,0.00021600,606.50140600,0.00000000
516263000000,0.00372100,321.81152100,0.00753400,473.10300000,0.00023100,418.46549900,0.00000000
516254000000,0.00168400,101.61049000,0.00176700,163.67839900,0.00019100,396.24585200,0.00000000
516247000000,0.00376600,315.48703300,0.00249600,265.65347200,0.00020800,506.98474500,0.00000000
516229000000,0.01633200,1055.63000000,0.00707100,650.00000000,0.00024700,870.10904700,0.00000000
516234000000,0.00158100,133.19091800,0.00289900,284.39397500,0.00017800,449.15846600,0.00000000
516250000000,0.00305200,280.10953100,0.00201900,117.68177600,0.00019100,176.29329800,0.00000000
516212000000,0.00364100,312.19832100,0.00286000,181.77256900,0.00007500,0.00000000,0.00000000
516249000000,0.00118100,94.75902500,0.00258900,244.30283200,0.00022800,555.21282700,0.00000000
516250000000,0.00448300,326.28710700,0.00158600,57.46066700,0.00019800,164.32251900,0.00000000
516218000000,0.00063800,55.37657000,0.00415300,410.81713500,0.00019900,450.24275700,0.00000000
516232000000,0.01712100,1001.35000000,0.00256500,191.09924900,0.00019100,107.66545600,0.00000000
516257000000,0.01963400,1326.99000000,0.00201700,207.16223400,0.00021700,633.61964000,0.00000000
516260000000,0.00278700,275.51682500,0.00136000,116.24398100,0.00023900,878.43182400,0.00000000
516233000000,0.01674300,907.37267700,0.00889400,702.50058000,0.00016900,101.91711000,0.00000000
516260000000,0.00206700,102.72276500,0.00129600,0.00000000,0.00023600,628.04023200,0.00000000
516247000000,0.00114200,109.98474700,0.00230500,275.68106300,0.00018300,471.53006800,0.00000000
516230000000,0.00139700,118.69475800,0.00131500,95.74642600,0.00026300,791.55764400,0.00000000
516220000000,0.00103800,198.27609600,0.00159800,118.43389000,0.00014900,202.32355900,0.00000000
516256000000,0.00140200,100.60266600,0.00204600,166.68734600,0.00022600,553.76515300,0.00000000
516211000000,0.00515000,330.46836800,0.01660300,903.51600000,0.00009700,81.05932400,0.00000000
516252000000,0.00921300,551.39828600,0.01304500,640.45150000,0.00040900,1045.27000000,0.00000000
516251000000,0.00168500,123.44958600,0.00155500,94.24461700,0.00022600,586.77568100,0.00000000
516243000000,0.00088300,79.12565200,0.00204700,211.56489600,0.00017100,447.49062900,0.00000000
516258000000,0.00857900,464.88886700,0.00211100,202.33988400,0.00022300,512.04297500,0.00000000
516260000000,0.00223000,99.12430700,0.00122200,0.00000000,0.00021500,697.73053800,0.00000000
516252000000,0.00084600,86.18137400,0.00313200,351.30166100,0.00025300,586.21392600,0.00000000
516244000000,0.00085400,159.24282100,0.00120200,0.00000000,0.00018000,865.73775400,0.00000000
516259000000,0.00184100,104.22907100,0.00236700,247.49673500,0.00022400,618.20468300,0.00000000
516211000000,0.00240800,109.01254000,0.00305300,401.41200300,0.00010600,191.66297300,0.00000000
516255000000,0.00415900,231.97270100,0.00281200,165.16024300,0.00021200,142.70763600,0.00000000
516257000000,0.00187400,106.88810500,0.00108700,0.00000000,0.00022300,590.76974700,0.00000000
516250000000,0.00147700,129.44055000,0.00604500,406.09137200,0.00035700,1316.38000000,0.00000000
516230000000,0.03000000,1142.18000000,0.00501200,444.88991400,0.00014800,117.93980300,0.00000000
516254000000,0.00127400,113.37844900,0.00311500,438.24609500,0.00021700,764.60099800,0.00000000
516245000000,0.00117700,124.50898700,0.00257300,611.85452300,0.00019500,766.62693700,0.00000000
516241000000,0.00134500,108.91975000,0.00116000,0.00000000,0.00022100,556.20980600,1.00000000
516211000000,0.00529600,309.32886900,0.00412000,416.32604600,0.00008000,0.00000000,0.00000000
516212000000,0.00718700,561.32411900,0.00254600,0.00000000,0.00008600,0.00000000,0.00000000
516253000000,0.00271400,105.12294200,0.00621700,538.24927300,0.00037300,1056.81000000,0.00000000
516212000000,0.00640600,583.33147500,0.00630700,573.96913700,0.00008800,0.00000000,0.00000000
516244000000,0.00148600,140.91791700,0.00103600,0.00000000,0.00017300,609.50185000,0.00000000
516234000000,0.00164000,724.03667600,0.00179700,107.60390800,0.00015600,221.73915400,1.00000000
516253000000,0.00185200,135.30891200,0.00408700,576.45679200,0.00021600,519.45669200,0.00000000
516259000000,0.00194400,156.09507500,0.00189400,180.78029400,0.00022900,596.38794200,0.00000000
516261000000,0.00483200,402.79733300,0.00223400,248.65673800,0.00025000,666.33468400,0.00000000
516258000000,0.00195200,159.44286000,0.00222500,367.70413700,0.00021200,405.26571600,0.00000000
516212000000,0.02706400,1077.47000000,0.00724600,683.98543900,0.00016300,438.44891100,0.00000000
516232000000,0.00399200,306.28740800,0.00130900,100.35596800,0.00015100,431.74318900,0.00000000
516256000000,0.00255000,161.35514400,0.00150400,114.14366400,0.00024100,862.97797900,0.00000000
516212000000,0.00309900,303.81122200,0.00497200,393.75069700,0.00009300,85.15914300,0.00000000
516261000000,0.00151800,106.74171800,0.00207900,184.27455500,0.00024600,585.12255100,0.00000000
516251000000,0.00160700,100.97830900,0.00242000,243.17139700,0.00019900,460.26931700,0.00000000
516212000000,0.01316800,1045.40000000,0.00293500,164.72228800,0.00007900,0.00000000,0.00000000
516260000000,0.00236100,165.83387500,0.00309100,292.87001300,0.00027100,917.13049800,0.00000000
516258000000,0.00354200,280.06619700,0.00217500,134.43563400,0.00029700,524.43823000,0.00000000
516244000000,0.01052500,1017.21000000,0.00605900,555.69901400,0.00016600,114.17387100,0.00000000
516261000000,0.00253600,153.96044500,0.00197400,183.65915300,0.00023100,584.78927200,0.00000000
516261000000,0.00572000,396.31012800,0.00259500,366.50932100,0.00025200,1198.60000000,0.00000000
516259000000,0.00100400,75.78502500,0.00111500,0.00000000,0.00022800,592.06951700,0.00000000
516259000000,0.00192800,100.80622600,0.00120300,0.00000000,0.00022900,612.61476900,0.00000000
516252000000,0.00279600,295.74172500,0.00445900,384.92519600,0.00074000,1284.94000000,0.00000000
516249000000,0.01342800,1060.13000000,0.00463400,423.80603800,0.00029400,865.12664400,0.00000000
516211000000,0.00657500,572.51860100,0.01020800,1196.92000000,0.00015300,111.18805800,0.00000000
516219000000,0.01010200,555.29294100,0.01166900,850.00000000,0.00029100,553.20208000,0.00000000
516234000000,0.00125300,133.80338500,0.00638800,547.51563800,0.00028000,553.05463300,0.00000000
516257000000,0.00344800,271.73125300,0.00196400,308.53600600,0.00021700,811.55732500,0.00000000
516259000000,0.00185300,144.72005800,0.00146600,0.00000000,0.00025600,702.08833000,0.00000000
516212000000,0.00503700,317.71029500,0.00169600,109.20072900,0.00020400,165.02479800,0.00000000
516253000000,0.00106600,107.95237900,0.00156300,107.96338300,0.00019600,531.61681900,0.00000000
516250000000,0.00116700,106.87677200,0.00122100,107.46620900,0.00019500,443.13717700,0.00000000
516212000000,0.00579600,312.35175700,0.00219700,234.43162400,0.00010300,87.04600300,0.00000000
516252000000,0.00259700,153.07999500,0.00149500,101.45991800,0.00022200,601.53339600,1.00000000
516247000000,0.00144800,140.88921600,0.00598800,446.23560400,0.00035700,1434.79000000,0.00000000
516225000000,0.00141600,135.65010200,0.00728800,549.54866400,0.00024700,340.49331900,0.00000000
516254000000,0.00355900,308.21324300,0.00174700,84.02683800,0.00032000,557.19434800,0.00000000
516261000000,0.00855500,485.76223400,0.00156700,81.94133300,0.00023300,296.34281800,0.00000000
516255000000,0.00168400,137.10259100,0.00154100,105.31888500,0.00021200,495.07551900,0.00000000
516260000000,0.00116800,101.79510600,0.00135900,101.94897200,0.00020700,568.17101200,0.00000000
516211000000,0.00294400,306.02398700,0.00249200,153.79898600,0.00010000,85.16188200,0.00000000
516262000000,0.02610600,1660.10000000,0.00229500,208.11962600,0.00024700,775.17711400,0.00000000
516255000000,0.02751000,1080.58000000,0.00218100,110.59663300,0.00022900,311.42292600,0.00000000
516225000000,0.00626900,563.59511500,0.00871800,733.31827900,0.00030700,589.10673800,0.00000000
516232000000,0.00085700,83.21514700,0.00248300,226.61941900,0.00027600,817.13415000,0.00000000
516257000000,0.00348500,240.14339300,0.00305300,247.55012500,0.00021200,558.32787200,0.00000000
516249000000,0.00150300,100.23138600,0.00172000,194.29798700,0.00019600,460.31774700,0.00000000
516225000000,0.00603900,560.51623300,0.00348100,286.04390700,0.00014400,78.34127100,0.00000000
516264000000,0.00241300,112.45375200,0.00171100,113.04293000,0.00022200,624.77841000,0.00000000
516250000000,0.00090300,81.70078300,0.00157400,108.81935000,0.00019900,650.48725700,0.00000000
516247000000,0.00220400,106.74105900,0.00194400,267.95454800,0.00018200,554.70776500,0.00000000
516231000000,0.00802200,507.40794400,0.00306900,258.75256700,0.00016300,111.24830300,0.00000000
516254000000,0.00296100,281.63012100,0.00365500,381.42843100,0.00020200,410.09668800,0.00000000
516253000000,0.00193400,140.18715000,0.00181600,152.69065900,0.00021300,506.49986300,0.00000000
516225000000,0.01300500,1063.47000000,0.00702100,692.76376100,0.00021600,660.08089600,0.00000000
516233000000,0.00396200,312.42032400,0.00223100,258.31584000,0.00017300,437.69970300,0.00000000
516249000000,0.00745500,506.94539100,0.00192700,184.75439600,0.00019100,386.94021900,0.00000000
516248000000,0.00084100,161.11549900,0.00222700,110.86243200,0.00020200,573.45956300,0.00000000
516231000000,0.00794000,543.70346600,0.00450500,394.43296200,0.00014500,363.43227200,0.00000000
516258000000,0.00181900,95.91659900,0.00142700,96.35285100,0.00021000,588.76980600,0.00000000
516252000000,0.03000000,1057.40000000,0.00365200,423.22792500,0.00019200,418.94639700,0.00000000
516263000000,0.00423300,357.00147000,0.00148900,101.80396700,0.00022900,1189.67000000,1.00000000
516257000000,0.00202700,149.42799200,0.00492400,289.00134800,0.00023700,567.15209400,1.00000000
516231000000,0.00575600,581.34781900,0.00170900,109.62931400,0.00014400,111.59761600,0.00000000
516244000000,0.00880000,610.68931300,0.00393400,280.53607400,0.00015600,122.06270500,0.00000000
516229000000,0.02073100,2040.60000000,0.00293700,284.39650100,0.00014300,82.20098800,0.00000000
516251000000,0.00119600,109.00734600,0.00159500,108.35913600,0.00019600,458.60799300,0.00000000
516230000000,0.00136600,225.88945500,0.01063800,1262.26000000,0.00024800,716.13950400,0.00000000
516254000000,0.00353500,309.54769900,0.00152000,111.13110200,0.00023700,571.94229700,0.00000000
516211000000,0.00465200,308.51813500,0.00459100,421.30552100,0.00008000,0.00000000,0.00000000
516258000000,0.00206700,165.73701900,0.00130400,0.00000000,0.00022900,658.49544500,0.00000000
516246000000,0.00114600,103.93219600,0.00207300,217.04983700,0.00017900,459.47678800,0.00000000
516258000000,0.00234800,110.21128500,0.00113100,0.00000000,0.00022200,689.12552400,1.00000000
516248000000,0.01117400,1153.02000000,0.00780000,566.81555200,0.00047400,1137.00000000,1.00000000
516212000000,0.00483000,319.36479000,0.00210800,174.23176800,0.00009900,117.70125000,0.00000000
516253000000,0.00094700,80.20046900,0.00147400,105.01015200,0.00022400,470.95373800,0.00000000
516253000000,0.00351700,283.57931500,0.00249600,144.16451400,0.00031700,518.67073600,0.00000000
516259000000,0.00121300,95.56612900,0.00136500,95.62656800,0.00023000,522.59082300,0.00000000
516250000000,0.00720400,502.69955400,0.00160200,52.93094400,0.00019500,155.17732600,0.00000000
516258000000,0.00184400,127.14855900,0.00665500,293.04167100,0.00041600,1059.36000000,1.00000000
516247000000,0.00110300,98.48299200,0.00438700,405.93167700,0.00033300,1319.97000000,0.00000000
516252000000,0.00101100,106.36771300,0.00276600,270.23104400,0.00018400,461.64318700,0.00000000
516211000000,0.00407400,314.94346400,0.00483000,415.80578700,0.00007800,0.00000000,0.00000000
516212000000,0.00457800,262.39497800,0.00177700,180.32073500,0.00009500,82.99893600,0.00000000
516252000000,0.00118500,105.66586300,0.00192900,165.93001500,0.00023000,546.83799900,1.00000000
516259000000,0.00301400,251.91827400,0.00154800,102.70155400,0.00026200,810.61472900,0.00000000
516212000000,0.01027400,547.39767700,0.01444500,850.00000000,0.00016400,348.73485900,0.00000000
516252000000,0.00710000,504.24434100,0.00182600,185.08542900,0.00020900,160.18581700,0.00000000
516255000000,0.00072200,0.00000000,0.00139600,0.00000000,0.00021200,961.27299700,0.00000000
516263000000,0.00430300,314.72089600,0.00180000,0.00000000,0.00024100,395.22448600,0.00000000
516259000000,0.00177100,104.30368900,0.00109600,0.00000000,0.00023100,553.59926300,1.00000000
516263000000,0.00266800,253.81772800,0.00318200,317.42038900,0.00017300,109.98292800,0.00000000
516262000000,0.03212800,1007.05000000,0.00256100,221.62831900,0.00025300,807.63101600,0.00000000
